Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
1.484,10744,7499,17,116,113,131,1.846,1.06,1.24,1.96
1.486,10745,7499,17,106,112,133,1.816,1.02,1.18,1.85
1.488,10746,7499,17,0,0,0,0.000,0.00,0.00,0.00
1.490,10747,7499,17,125,124,129,1.919,1.09,1.28,2.10
1.492,10748,7500,17,130,128,130,1.875,1.06,1.36,1.99
1.494,10749,7501,17,256,235,255,3.545,2.00,2.54,7.08
1.496,10750,7499,17,256,248,257,3.648,2.03,2.58,7.41
1.498,10751,7498,17,245,223,249,3.575,2.01,2.49,7.20
1.500,10752,7498,17,124,127,126,1.904,1.04,1.25,1.99
1.502,10753,7498,17,104,116,127,1.934,1.07,1.19,2.07
1.504,10754,7499,18,0,0,0,0.000,0.00,0.00,0.00
1.506,10755,7501,18,43,96,131,1.934,0.09,0.20,0.17
1.508,10756,7500,18,129,125,134,1.992,1.07,1.28,2.13
1.510,10757,7499,18,200,152,132,1.948,2.11,2.50,4.11
1.512,10758,7499,18,226,163,146,1.948,2.08,2.58,4.05
1.514,10759,7499,18,252,240,239,3.633,2.03,2.53,7.37
1.516,10760,7499,18,127,128,135,1.919,1.06,1.28,2.03
1.518,10761,7499,18,107,119,125,1.934,1.08,1.16,2.08
1.520,10762,7499,18,0,0,0,0.000,0.00,0.00,0.00
1.522,10763,7499,18,0,35,48,1.113,0.00,0.00,0.00
1.524,10764,7499,18,0,2,1,0.000,0.00,0.00,0.00
1.526,10765,7499,18,131,128,131,1.890,1.08,1.38,2.03
1.528,10766,7498,18,141,130,131,1.919,1.06,1.38,2.03
1.530,10767,7498,18,254,247,253,3.589,2.07,2.54,7.43
1.532,10768,7498,18,217,134,131,1.875,2.01,2.41,3.78
1.534,10769,7499,18,120,118,129,1.919,1.04,1.26,2.00
1.536,10770,7499,18,0,0,0,0.000,0.00,0.00,0.00
1.538,10771,7499,18,0,0,0,0.000,0.00,0.00,0.00
1.540,10772,7499,18,0,0,0,0.000,0.00,0.00,0.00
1.542,10773,7499,18,128,131,130,1.934,1.12,1.30,2.16
1.544,10774,7500,18,141,133,143,1.992,1.09,1.33,2.18
1.546,10775,7501,18,253,246,248,3.648,2.05,2.55,7.47
1.548,10776,7501,18,247,236,256,3.575,1.98,2.54,7.08
1.550,10777,7500,18,211,177,171,2.622,1.87,2.28,4.90
1.552,10778,7499,18,105,117,126,1.875,1.03,1.18,1.93
1.554,10779,7498,18,110,120,130,1.890,1.04,1.22,1.97
1.556,10780,7498,18,6,56,98,1.919,0.00,0.00,0.00
1.558,10781,7499,18,128,127,133,2.021,1.08,1.29,2.19
1.560,10782,7499,18,138,130,133,1.978,1.12,1.30,2.21
1.562,10783,7500,18,254,245,253,3.575,2.09,2.57,7.46
1.564,10784,7500,18,252,234,242,3.575,2.03,2.51,7.26
1.566,10785,7499,18,235,216,236,3.384,2.03,2.46,6.87
1.568,10786,7499,18,110,116,130,1.860,1.07,1.10,1.99
1.570,10787,7499,18,101,108,122,1.743,1.02,1.10,1.78
1.572,10788,7499,18,0,8,3,0.161,0.00,0.00,0.00
1.574,10789,7499,18,129,131,129,1.860,1.05,1.29,1.96
1.576,10790,7499,18,130,132,136,2.036,1.14,1.29,2.32
1.578,10791,7499,18,254,235,246,3.633,2.05,2.53,7.44
1.580,10792,7499,18,252,244,250,3.736,2.09,2.54,7.80
1.582,10793,7499,18,246,231,257,3.589,2.10,2.51,7.52
1.584,10794,7499,18,124,122,125,1.890,1.05,1.21,1.99
1.586,10795,7499,18,104,118,127,1.816,1.03,1.19,1.88
1.588,10796,7499,19,0,0,0,0.000,0.00,0.00,0.00
1.590,10797,7499,19,122,128,133,1.890,1.03,1.27,1.94
1.592,10798,7499,19,130,130,131,1.904,1.08,1.37,2.06
1.594,10799,7499,19,228,160,146,2.021,2.06,2.58,4.17
1.596,10800,7499,19,244,166,151,2.021,2.06,2.56,4.17
1.598,10801,7499,19,249,240,243,3.619,2.03,2.54,7.35
1.600,10802,7499,19,121,124,124,1.831,1.03,1.24,1.90
